"","feature_01","feature_02","feature_03","feature_04","feature_05","feature_06","feature_07","feature_08","feature_09","feature_10","feature_11","feature_12","feature_13","feature_14","feature_15","feature_16","feature_17","feature_18","feature_19","feature_20","feature_21","feature_22","feature_23","feature_24","feature_25","feature_26","feature_27","feature_28","feature_29","feature_30","feature_31","feature_32","feature_33","feature_34","feature_35","feature_36","feature_37","feature_38","feature_39","feature_40","feature_41","feature_42","feature_43","feature_44","feature_45","feature_46","feature_47","feature_48","feature_49","feature_50","feature_51","feature_52","feature_53","feature_54","feature_55","feature_56","feature_57","feature_58","feature_59","feature_60","feature_61","feature_62","feature_63","feature_64","feature_65","feature_66","feature_67","feature_68","feature_69","feature_70","feature_71","feature_72","feature_73","feature_74","feature_75","feature_76","feature_77","feature_78","feature_79","feature_80","feature_81"
"feature_30",0.624810298283862,-0.326402905956831,-0.551140623240684,-0.512841329721571,-0.665166486007831,0.56669817855098,0.660625211910485,0.589740358829208,-0.422237074728938,0.505261364681682,0.566690262056234,0.325563327342272,0.685662411297497,0.122550620916752,0.629691990486953,0.648792960282963,0.442809998817746,0.864620324758732,0.478822871933337,0.876079310231683,0.844421820504259,-0.0409407534697064,-0.603935685416843,-0.421971187581002,-0.718061027999225,0.610407338309121,0.709369010816634,0.967428161164987,-0.46316076422725,0.999999999999979,0.944536152907597,-0.61132025831072,-0.663273318341824,-0.80354318750008,-0.792450100380227,0.439686483481686,0.383486741405904,0.354497660572374,-0.390188981562905,0.205899473490375,0.373347993030336,-0.000491701390390195,0.348579993023478,-0.201726394608821,0.15921800023805,0.612495083981771,0.39409902014295,0.474201114141157,0.417093104232954,0.436667830263014,0.472241305391673,-0.310443545490375,-0.282131376564439,-0.490912757875182,-0.403251239941212,0.480430001860088,0.531436424585239,0.1517888979529,-0.147131069128053,0.0973739290822096,0.129011816202355,0.178846133585771,0.156598589813544,-0.560060496453682,-0.496012400172618,0.0136823116377309,-0.147243145849054,0.634154698808353,0.354778832500728,0.616047269155849,0.642897951671019,-0.713658076712182,-0.688616703924442,-0.722552107078681,-0.696987845299506,0.670555763515059,0.660613249429287,0.0843978558627025,-0.469034529512395,0.0190946399920943,-0.0565733992205411
"feature_31",0.695088576547076,-0.280439750530108,-0.554820067428995,-0.462396710753809,-0.681129915729804,0.647365170670658,0.737632643267007,0.619159400876034,-0.456851115286896,0.510406038722989,0.611430712505696,0.31282138737256,0.766487659299963,0.121528102171187,0.703288121873995,0.710634650278732,0.436844967125368,0.871711009474703,0.539828728258473,0.859058588076766,0.922258432209875,-0.0290682882716122,-0.655904525753739,-0.395038627795079,-0.783655618813038,0.67956564644119,0.781487953656556,0.958003546725314,-0.523389522074048,0.944536152907597,1,-0.566142234440959,-0.690851019022128,-0.798777812223317,-0.828824529486755,0.51596104201557,0.476225757619911,0.397253191199305,-0.445472833797604,0.226989943935561,0.420908965083825,-0.0317300146906316,0.378343760832998,-0.245894834692848,0.163163427690423,0.654812346234555,0.384919816460312,0.468591702819475,0.439858896158802,0.426874640757204,0.501410807397221,-0.383997087405939,-0.411618380769673,-0.522289189906273,-0.527724755380491,0.578413928937444,0.632746976055314,0.0513326252950528,-0.299381251847804,-0.0178044653766318,0.0584059716459382,0.234660043950777,0.101205962695549,-0.589231473295626,-0.590042807474734,0.0268826768769578,-0.146984844966484,0.722587608804488,0.30359816666034,0.694160720954801,0.713795650626338,-0.713815616515234,-0.733805161840659,-0.711929098976441,-0.736105171887367,0.738201472872152,0.730072127182101,0.0395607361932742,-0.543134444789079,-0.0312632002358714,-0.109203741599934
"feature_32",-0.418674699796061,0.756861118434134,0.749260525257533,0.779757034005392,0.740131461686291,-0.371944444806092,-0.396968112648404,-0.161780026233774,0.503510794684336,-0.054127363801677,-0.12658586357942,-0.194405997094235,-0.401743420886491,-0.0561675724192911,-0.359527459923564,-0.419959893425574,-0.298175780085172,-0.566603066044137,-0.251686754640759,-0.573130489169668,-0.535557981800052,0.369276428565724,0.559865512106447,0.565889081122135,0.585705980362245,-0.394846059724869,-0.439530146872462,-0.588928417816843,0.357375740272641,-0.61132025831072,-0.566142234440959,0.999999999999985,0.873308595900354,0.88926413096787,0.816791796955354,-0.277461855163467,-0.175221801114502,0.194376757927294,0.557436689199239,0.325906758290754,0.176205557397179,0.132817002326768,-0.0896091497683629,0.286507056388977,0.0555644711909613,-0.350739562296268,-0.214742270911974,-0.314920733686838,-0.16543763015114,-0.266819932306765,-0.281741160853984,0.264720165896036,0.209862427780011,0.428557047339248,0.314679785012416,-0.256571865677267,-0.280688882524897,-0.161286277341706,0.0814385331741446,-0.128146696715505,-0.13614637743157,-0.0738553998459221,-0.0329266635100615,0.394312547073363,0.378040975841274,-0.0271992174315331,0.0510806030008209,-0.375612292455166,-0.142554651944669,-0.354251601378379,-0.375084029057671,0.709640537149372,0.626874428590311,0.721242095174088,0.643125368421731,-0.425309027791699,-0.396193065578155,-0.0836909471226288,0.395384747045308,-0.0247972930155833,-0.0163765288824292
"feature_33",-0.507895374553792,0.608934912799548,0.842664701379709,0.677131017847818,0.852608197752926,-0.464814196326387,-0.550295631064513,-0.302048790181306,0.657733430056098,-0.186351682103779,-0.250609736416689,-0.188033792629751,-0.588183945680671,-0.0396054887587229,-0.543074109155197,-0.5071496218023,-0.229875144903078,-0.63090015235104,-0.47029655867904,-0.624396035785988,-0.672638220791613,0.260019038888125,0.728386338856729,0.495173443968864,0.763029440831829,-0.485265126245543,-0.550238589431417,-0.670042447626953,0.465268154723734,-0.663273318341824,-0.690851019022128,0.873308595900354,0.999999999999996,0.876732271602455,0.941501583439881,-0.366663920561041,-0.331440630446458,0.0082630246624652,0.759134573075435,0.163137457551926,0.036700954669175,0.13768586069088,-0.172426636444266,0.303761667718872,-0.00932956919461094,-0.4328564080862,-0.186878397111588,-0.3147609641299,-0.267969249441762,-0.267023100603796,-0.307020676619953,0.33057395100109,0.320958822750981,0.474462233932997,0.423303747464537,-0.366628869684815,-0.404803829286657,-0.0901407601368818,0.178910909870546,-0.044770252981987,-0.0697638077339836,-0.15573143801091,0.0494614099859111,0.46463936772193,0.515252029395603,-0.0114167969068978,0.0909827963574746,-0.525492122064735,-0.0971323447956023,-0.500257251551462,-0.487930579128297,0.726564316632558,0.736705282156096,0.730717040201998,0.742738752198455,-0.519259682448727,-0.475371207571337,-0.0463272443773431,0.485224036864456,0.0131781920851367,0.0880269586498808
"feature_34",-0.630504092250837,0.596484642869153,0.712815440212022,0.728477184008819,0.78920784585648,-0.546341529590946,-0.596832521372158,-0.482630241866867,0.494808520465278,-0.36427779205046,-0.445591541794964,-0.336326310304447,-0.61524035870466,-0.15501595409687,-0.55533041189518,-0.624221669124598,-0.43750708512051,-0.815491366330992,-0.392040435041139,-0.808758963124548,-0.795222354187323,0.308300284726548,0.656528440520602,0.600051762426588,0.732728408860704,-0.594851439196758,-0.654177269578888,-0.815835406478751,0.456879078755951,-0.80354318750008,-0.798777812223317,0.88926413096787,0.876732271602455,0.999999999999994,0.951994852195005,-0.397033920289144,-0.33826160446196,-0.178799548820438,0.542906873460515,-0.0193427003810089,-0.170079367823541,0.101160055877882,-0.202693277545408,0.317390139428358,0.00168816829784215,-0.545752645807817,-0.356550943224712,-0.443399044520094,-0.271349135625537,-0.381246694690638,-0.410402910475,0.422489526981318,0.400260065997742,0.587318741070265,0.514361859326922,-0.446379869273462,-0.501570218843969,-0.0623470435563716,0.261051935700482,-0.0035845091872988,-0.026232492536026,-0.181075562877674,-0.0979645609628713,0.554031365330349,0.524012733000842,-0.0166991956259266,0.102047736051735,-0.616047391236608,-0.257104633175157,-0.586046019460051,-0.601776333108611,0.814696694406884,0.781497069747709,0.829500736363093,0.798386054311013,-0.634041825304287,-0.622197163760185,-0.126402514984809,0.534757995570317,-0.0524377348294798,-0.000917305683071646
"feature_35",-0.649882311426365,0.525588122257296,0.767010935826728,0.663642015391863,0.843708171153484,-0.574118047558594,-0.655733684152326,-0.506070759489759,0.596392262722802,-0.384090947630275,-0.473078406105714,-0.309339009606899,-0.677563537750407,-0.13321075827985,-0.619114561240684,-0.643318549707154,-0.388493847361269,-0.802732446517143,-0.472362433816264,-0.788031692616022,-0.825228090015083,0.246392400648721,0.731693188771927,0.541495252636935,0.804764693883354,-0.616824099353802,-0.687889512218652,-0.817333644905613,0.512446893309124,-0.792450100380227,-0.828824529486755,0.816791796955354,0.941501583439881,0.951994852195005,1.00000000000001,-0.435991236239808,-0.41042484182649,-0.223648957613256,0.677573300182268,-0.055641390688051,-0.215255157550442,0.0979691484892917,-0.234591268205532,0.309266712756657,-0.0328316663835233,-0.565697748490412,-0.336746703076935,-0.427917401491542,-0.296984186337235,-0.366453260120076,-0.408243563048678,0.42256692504103,0.424099621625009,0.572472424405376,0.536840379409929,-0.486569342117302,-0.540819110879814,-0.0397931621129815,0.286804506102346,0.022647228831422,-0.016548114584399,-0.200364680464415,-0.0331618487628558,0.571499269416728,0.590882217119258,-0.0179817689143183,0.112559445438058,-0.654799275528418,-0.203666994031766,-0.622751460565632,-0.628291107258901,0.787528601486764,0.804084900908774,0.795337494463267,0.814656914066941,-0.657725211205594,-0.63862874431911,-0.0877416699834646,0.571594208384748,-0.0144003343801127,0.0561537622141152
"feature_36",0.871831749046413,-0.0434155962634953,-0.246377142165031,-0.125672126398451,-0.30007752809345,0.932668156241236,0.813476307240239,0.502429682975202,-0.232949235157766,0.341713510413988,0.363765880205975,-0.0980503736946533,0.25455357167691,-0.187327095819007,0.204210772623811,0.902037281659829,0.645977471616052,0.52322236917748,0.275698438431807,0.402791083448014,0.480626831720259,0.13950477832068,-0.253057871098355,-0.0206653331677985,-0.327870100070116,0.915550218709233,0.790661241946905,0.586446635689513,-0.205981305222008,0.439686483481686,0.51596104201557,-0.277461855163467,-0.366663920561041,-0.397033920289144,-0.435991236239808,1,0.833868424399361,0.229467346248116,-0.270296488327877,0.0320973464703415,0.151243775880087,-0.171479094965989,0.105876800021085,-0.316683005109862,-0.058291865919067,0.845030682299073,0.591526322774764,0.349094198083204,0.192061713243397,0.259298102779754,0.322865919320316,-0.30702080419985,-0.313499577424423,-0.349906370794137,-0.358045253810288,0.91773207605655,0.802632863978856,0.0536174144888707,-0.243989877946483,-0.0564827012027247,-0.0182906826172554,0.191927087734477,0.18319313572604,-0.330138132302873,-0.338928774930618,0.582242405140252,0.278399540632355,0.580327598737204,0.28246399345627,0.498136517497619,0.550420243675276,-0.438001047376143,-0.479753572352963,-0.430860323327328,-0.479727250967095,0.900579111138834,0.779775783533637,0.156709648445492,-0.261251598207079,0.0523180448466227,0.00125230115037302
"feature_37",0.767078421286806,0.0263247523372868,-0.195893891256191,-0.093880853099707,-0.273121530290414,0.785862059851725,0.85098321658181,0.575123189921745,-0.378603443695411,0.450138256264277,0.466106875245749,0.0593485763503853,0.218964150002769,-0.00624934442814526,0.174618479284806,0.791561201931965,0.762954658387221,0.484621913432102,0.0369896467625442,0.379063705915891,0.446190648173964,0.0202686854796364,-0.226148938181099,-0.102839383629293,-0.291055730313188,0.799031467140994,0.824109006985035,0.510901933373349,-0.423649126306815,0.383486741405904,0.476225757619911,-0.175221801114502,-0.331440630446458,-0.33826160446196,-0.41042484182649,0.833868424399361,1,0.353678220552018,-0.448409312136933,0.194998898033843,0.257941264836557,-0.0464472255325278,0.0826353028087243,-0.216703034769189,-0.126063742383896,0.721839942888985,0.677844651475384,0.406690962011295,0.0534673243073939,0.32935851058208,0.438471129486588,-0.256702616950831,-0.285097006949439,-0.288447241341507,-0.334369770182635,0.781673550909655,0.846298925472474,0.061824925089853,-0.297535821089672,-0.0376509560943873,0.0393421780216505,0.121070527761429,0.0836025662429422,-0.326215931601591,-0.336405934341117,0.511810448819541,0.445439518328585,0.467071030507537,0.107349720266942,0.395640196013596,0.432308878767787,-0.319050915667082,-0.389292289649204,-0.32681611668278,-0.402036676934333,0.780305830994343,0.837232755673456,0.250487504674254,-0.425260823509732,0.146198747062889,0.152149053447398
"feature_38",0.413485632984054,0.198067091127647,-0.00286814819701177,-0.0249746457333852,-0.163938642780729,0.342896363619909,0.401134315377651,0.692562594587878,0.00902555100523671,0.703411006855952,0.669457493235044,0.234539140984444,0.317365953730955,0.175882413089299,0.302120025895799,0.440690735175996,0.37233357708697,0.389233545016511,0.186551026916062,0.368630777626755,0.378907740429333,0.0899255920832383,-0.157838658332159,-0.0485615649385424,-0.224755748835275,0.434919463642521,0.453721702198261,0.397399381854591,-0.187038417761548,0.354497660572374,0.397253191199305,0.194376757927294,0.0082630246624652,-0.178799548820438,-0.223648957613256,0.229467346248116,0.353678220552018,1.00000000000001,0.0958325300843784,0.959955628712758,0.907307275049504,0.114104847050674,0.231885327031478,-0.0418511047250767,0.0823490120870889,0.385380890278251,0.325514434118437,0.339039887295346,0.224451464350661,0.32648983709275,0.357823202332607,-0.138133726518011,-0.193200999231718,-0.162844569464531,-0.22375140376583,0.381102357594914,0.425189305143981,0.0204512658318962,-0.19001582747924,-0.0298009569164293,0.0109701259162326,0.212449560682323,0.162697356857868,-0.173468354228579,-0.142057977423346,0.206624278471962,0.141024721486384,0.352307384386852,0.188306059070503,0.329644005884889,0.328710837716678,-0.115873406683364,-0.18523912639754,-0.14361236964263,-0.199847817594836,0.425878052858199,0.457577561991218,0.26702316568467,-0.169434015788447,0.239059491183222,0.155071936013155
"feature_39",-0.355389486650965,0.342390738469852,0.585686943544429,0.368142681506496,0.576835813779644,-0.313413049317825,-0.494730812847345,-0.174861866548064,0.819900723006819,-0.0723043794072162,-0.161116333861773,-0.143611929806143,-0.38108874214656,-0.0554865137725671,-0.349038559145435,-0.319421836988747,-0.253301239135127,-0.409612028470945,-0.108044699385716,-0.386812342736305,-0.451927653433649,0.186401603598165,0.520800399254685,0.322792427283863,0.532351304079094,-0.308527481533732,-0.460022409457198,-0.418830020324275,0.643047652076503,-0.390188981562905,-0.445472833797604,0.557436689199239,0.759134573075435,0.542906873460515,0.677573300182268,-0.270296488327877,-0.448409312136933,0.0958325300843784,0.999999999999989,0.219414352500928,0.104655301813814,0.0468700362328011,-0.101100054150839,0.160254834200738,0.0242760732284631,-0.26935482476585,-0.219499426325202,-0.216466968521856,-0.0144005074243189,-0.173689538619244,-0.253994194478031,0.240329670133563,0.23915963147265,0.315360106553279,0.301961707513057,-0.247704196470491,-0.383775201727203,-0.0159575651081072,0.240539451195298,0.0213336306081217,-0.0214179211541505,-0.0532168225857152,0.134213511136155,0.356977608283068,0.435193990061196,0.00668724304251784,-0.04300952954815,-0.335506755221358,0.102267528580064,-0.309135184947218,-0.314492602726004,0.45254726168205,0.50330745356754,0.45127439502788,0.507843969768099,-0.328885393828137,-0.413359299504752,-0.00820867551906379,0.634470677829776,0.0554599349686811,0.048841260283671
"feature_40",0.210723870669078,0.245042403026405,0.103156509561462,0.0378660712256909,-0.0481098732358649,0.13205335972851,0.201739902646326,0.592241569554654,0.121503956166407,0.654985037948392,0.603394042442877,0.233808835578316,0.202735468232502,0.211200634088506,0.203851646260525,0.242419903558878,0.248427703751487,0.223312897546781,0.0917983139578054,0.224595690719432,0.212054906204036,0.064781792071676,-0.0515716303669084,-0.0120789951748682,-0.0940293890177678,0.236012933213176,0.26329606762195,0.216893338790552,-0.0887750486618905,0.205899473490375,0.226989943935561,0.325906758290754,0.163137457551926,-0.0193427003810089,-0.055641390688051,0.0320973464703415,0.194998898033843,0.959955628712758,0.219414352500928,0.99999999999999,0.905669440725704,0.170679518243287,0.19090338153556,0.0538081926694118,0.0889724086433327,0.205180505333022,0.225480468856009,0.257587410504565,0.161675807175475,0.267613827505143,0.276385886563316,-0.0186610708445164,-0.0756950081681763,-0.0288594983916146,-0.0938073040650803,0.189821671136271,0.249075329977215,0.045026225621633,-0.098948733842347,0.0201071710502214,0.0554615591286198,0.16377996647291,0.121148046334642,-0.0477348194132914,-0.0170288564774848,0.140459487609248,0.144751720870761,0.180021529726637,0.110420584191481,0.174916177918541,0.160381692949889,0.0471959426824687,-0.0129492736875609,0.0162674679698062,-0.0289307661289995,0.223374945263731,0.275793904972989,0.259181471497169,-0.0525405664602032,0.257379204879101,0.198795395338898
"feature_41",0.334072073379627,0.180942527299857,0.00992126881530576,-0.0372992304888042,-0.174097996236527,0.260965243489129,0.339675088362113,0.642307344775819,-0.0030514375381805,0.671145216322301,0.729351248815152,0.243713404599617,0.354215208193901,0.185493895685491,0.342721528542188,0.364984001307809,0.33512725424218,0.370616735274351,0.153601447298256,0.367818002851159,0.392197639708032,0.0675994374902581,-0.197044834907357,-0.0783111060198227,-0.26179878290438,0.354418073357505,0.432337422352531,0.389092208438623,-0.27695164919578,0.373347993030336,0.420908965083825,0.176205557397179,0.036700954669175,-0.170079367823541,-0.215255157550442,0.151243775880087,0.257941264836557,0.907307275049504,0.104655301813814,0.905669440725704,0.999999999999994,0.178854446856285,0.317283118362349,0.0419938424173182,0.190547540641541,0.344275302924105,0.313691764325143,0.313709078001024,0.246741267031368,0.314432103230946,0.366312632933372,-0.10070307585317,-0.168387498497117,-0.127114263020047,-0.207290415708233,0.309724355213439,0.386608936427816,0.0287626729789242,-0.2044038935047,-0.0109731145309253,0.0603067994666373,0.193511695537591,0.134264331676211,-0.193076263708654,-0.173244594999047,0.0916290736880791,0.0594617277357746,0.334892236223723,0.158749703037734,0.325556351350647,0.335256842075427,-0.0965289308234058,-0.14447794837522,-0.114769241671297,-0.15884555196729,0.361549148700313,0.427807891816637,0.180310498100211,-0.222928475201362,0.169570828179683,0.157702461074692
"feature_42",-0.11930257164255,0.0882295362691531,0.147303237743504,0.0793764323050254,0.119314214656461,-0.113803267536749,-0.0940357891955998,-0.00157974152538997,0.0710329962039745,0.0433373320253527,0.0856035115209638,0.466972210462843,0.131350558394994,0.490353661109442,0.164393521835241,-0.0971164927589372,0.0627675905453016,0.0480706080545777,-0.110053323987898,0.0882656363836076,0.00369858747675832,-0.367738463825741,-0.0983134936686296,-0.334918603910717,-0.0642183274088878,-0.112834621170888,-0.072780562013405,-0.062648206069674,-0.033951228852784,-0.000491701390390195,-0.0317300146906316,0.132817002326768,0.13768586069088,0.101160055877882,0.0979691484892917,-0.171479094965989,-0.0464472255325278,0.114104847050674,0.0468700362328011,0.170679518243287,0.178854446856285,0.999999999999989,0.708784349033371,0.874784767838442,0.685333415057156,0.0342998943788815,0.191701256874902,0.44631151251882,0.303645488238751,0.478426436248946,0.401338941956549,0.104044662159425,0.0897552114918597,0.0692773835136118,0.0697999741741533,-0.188254606089772,-0.0839820687856693,0.101065565185544,0.0387188835937861,0.12106118205564,0.129006515083448,-0.0153742662193948,-0.0442757376696589,-0.0259599349544578,0.00446162608201219,-0.255387148035271,-0.099276159637888,-0.0779860171969411,-0.0364954511547248,-0.038017278032318,-0.0763468053382374,0.321215995689401,0.330666572610026,0.289159568571678,0.31290525495593,-0.110130918725299,-0.0332512701242718,0.193714938290014,0.104693351461286,0.20091677377158,0.218167356409496
"feature_43",0.195607766506759,0.061103033504481,-0.0964267846569438,-0.006352580623572,-0.158607915004604,0.197940868386172,0.239710183065741,0.237031807906678,-0.119595546994716,0.216503073820114,0.286153258803529,0.29605738799562,0.565534092272204,0.229062634217768,0.580013974229505,0.204253014933583,0.00644262062452207,0.347621960026349,0.394119937216756,0.371776118368001,0.409063910582257,-0.131801155989441,-0.483524765177689,-0.265975298713244,-0.489374436012016,0.191772815487878,0.267895393794061,0.329833500565412,-0.311567361973028,0.348579993023478,0.378343760832998,-0.0896091497683629,-0.172426636444266,-0.202693277545408,-0.234591268205532,0.105876800021085,0.0826353028087243,0.231885327031478,-0.101100054150839,0.19090338153556,0.317283118362349,0.708784349033371,1.00000000000001,0.545818928411149,0.899739136838056,0.274189596212193,0.0285548720817374,0.434528301178332,0.79324384909491,0.46367984160018,0.47763427141845,-0.143129755583603,-0.131661026342675,-0.209129026420234,-0.181807727748612,0.124163734574338,0.173335336430844,0.0097194693226396,-0.0800512853855737,0.00518733334149519,0.0376725488858818,0.197770485006098,0.0611664173676462,-0.24336154791399,-0.215288344670952,-0.206828942983935,-0.297577268634207,0.331259100398841,0.194165108251999,0.345401209353018,0.313619541174822,-0.0632038925114249,-0.0292800680131773,-0.0743416891075509,-0.0312828461156162,0.214876345885935,0.176687151684364,0.0527460937599355,-0.0297810182381922,0.0510915877142441,-0.0101345926292901
"feature_44",-0.356067247620979,0.18928243483236,0.272260819384958,0.219650893663231,0.274209275488233,-0.33178874280834,-0.320524324690967,-0.197404377374934,0.178615238456183,-0.110884266157945,-0.0904542636826533,0.225022634822286,-0.0769735699416134,0.290005149195583,-0.0325546366947168,-0.336336990277521,-0.160542382863841,-0.226115850706994,-0.189476345388697,-0.178077475006046,-0.244058174898879,-0.220540538879485,0.0816703804533851,-0.121468147925628,0.135470871149187,-0.344861802338024,-0.31406048405797,-0.284686828299563,0.107210686522947,-0.201726394608821,-0.245894834692848,0.286507056388977,0.303761667718872,0.317390139428358,0.309266712756657,-0.316683005109862,-0.216703034769189,-0.0418511047250767,0.160254834200738,0.0538081926694118,0.0419938424173182,0.874784767838442,0.545818928411149,0.999999999999995,0.70841884537784,-0.0723656131881473,0.0630287516044158,0.0194040912636302,0.124782540595791,0.0404893418207337,-0.000408700191278231,0.225725949906293,0.21667293100691,0.241393591716885,0.232942280335128,-0.366669041460872,-0.295622564673707,0.0607663381216243,0.127000307901328,0.102906298204382,0.102916429314004,-0.125974556497394,-0.110570263275284,0.121892667344538,0.143249682078756,-0.316273528157705,-0.128566947700734,-0.281294106130025,-0.128920729536747,-0.227042985411394,-0.267126725139296,0.500994618892707,0.504130064684782,0.480163897570886,0.495591552354151,-0.346279283898027,-0.279780400385283,0.0826821519940486,0.247610619195419,0.116236460776656,0.143877469463322
"feature_45",-0.0528839727902343,0.134382339848911,0.0218765786144567,0.111858037943766,-0.0119414953157529,-0.0257102142692373,-0.0228814817940436,0.0321119141130242,0.0175103300582947,0.0539649372973173,0.119016878591775,0.153235690190846,0.396637186886744,0.124077325479354,0.425616992224803,-0.0383854894637043,-0.231910814036067,0.111506573077448,0.352109574915793,0.152074240895907,0.180623010856076,-0.0605304738351886,-0.345826996736052,-0.129406267458996,-0.324137650112416,-0.0472258137670483,-0.00101533570278037,0.109551782993019,-0.140347223911739,0.15921800023805,0.163163427690423,0.0555644711909613,-0.00932956919461094,0.00168816829784215,-0.0328316663835233,-0.058291865919067,-0.126063742383896,0.0823490120870889,0.0242760732284631,0.0889724086433327,0.190547540641541,0.685333415057156,0.899739136838056,0.70841884537784,0.999999999999996,0.145660449735673,-0.0677491504750687,0.128751233090158,0.65428217631474,0.151079071830633,0.101150699825603,-0.0136214483176743,0.00443579421848175,-0.0440818608812046,-0.0147975077409186,-0.0763352345797163,-0.0724514741928594,-0.00894272917331233,0.0329609128458464,0.0117637328336273,0.0265193850646176,0.107156461505019,-0.0128781754897533,-0.091988363343981,-0.0714372868287211,-0.293308606459183,-0.363724773741738,0.130956835914624,0.109602548519857,0.167419242502629,0.120685281356048,0.111913120700315,0.154391485647936,0.110340952979593,0.161498002469435,-0.0229119327944424,-0.0945713835279293,-0.0504872491631891,0.143139811132731,-0.0273943488735042,-0.0799129493859815
"feature_46",0.87730402020021,-0.0915394142337488,-0.290219663917369,-0.238002464749705,-0.395866388720917,0.884912911587713,0.796011356414496,0.621251169715838,-0.219237002586715,0.484241152706195,0.533046252656909,0.0980815385710147,0.421738418866139,-0.0381798422141966,0.366081341513813,0.912862239428386,0.677920573633518,0.695804320997886,0.332920117506599,0.611793511594929,0.642933038470107,0.025294840182886,-0.373301515062589,-0.203417851245996,-0.461747890345858,0.909743980044418,0.831597378391077,0.711486227963162,-0.267488645790292,0.612495083981771,0.654812346234555,-0.350739562296268,-0.4328564080862,-0.545752645807817,-0.565697748490412,0.845030682299073,0.721839942888985,0.385380890278251,-0.26935482476585,0.205180505333022,0.344275302924105,0.0342998943788815,0.274189596212193,-0.0723656131881473,0.145660449735673,0.999999999999956,0.735703471251557,0.394141835079059,0.251469112022204,0.269397031632226,0.336378012289501,-0.393474024240721,-0.399579965687497,-0.464719094027417,-0.463857723612783,0.836791249433971,0.790118220270307,0.038056968054257,-0.321814039062726,-0.0740885842272822,-0.0284473242390472,0.148385734011734,0.120961587853245,-0.475112654832072,-0.450758652156381,0.4423667991256,0.205398636392956,0.612502516657431,0.260397176924926,0.545462610660384,0.580220639068184,-0.491107643808299,-0.523597452654058,-0.505040234635706,-0.537412452281911,0.9046594281522,0.823543484571121,0.265024488517808,-0.324851398840992,0.150734705312651,0.0946901071996404
"feature_47",0.625798404054254,-0.10765064780456,-0.0937963926314853,-0.224756609263182,-0.194127070872239,0.617247239047617,0.591389752313319,0.480018551462762,-0.154514831589769,0.395189170237858,0.45866449143214,0.298387723164959,0.0930748340146324,0.224703159590854,0.0465168603361225,0.67201800864045,0.862392284885317,0.516988916747486,-0.205387172409161,0.453847624292239,0.381822489551421,-0.190531404851889,-0.0754918098992139,-0.30815825566523,-0.142665204083674,0.66199851436148,0.649956173413511,0.451931126362326,-0.228257418629799,0.39409902014295,0.384919816460312,-0.214742270911974,-0.186878397111588,-0.356550943224712,-0.336746703076935,0.591526322774764,0.677844651475384,0.325514434118437,-0.219499426325202,0.225480468856009,0.313691764325143,0.191701256874902,0.0285548720817374,0.0630287516044158,-0.0677491504750687,0.735703471251557,1.00000000000001,0.46523883185624,-0.220289324308144,0.358528464155725,0.353035462931257,-0.200422658311491,-0.236482617465262,-0.253608345412193,-0.290626350490267,0.587668687462804,0.660433472077715,0.109852413043923,-0.291435417128577,0.0193877314426292,0.0820274834936771,-0.0117488642142409,0.0886462692965724,-0.336335867243978,-0.289355798765395,0.393565294633877,0.399722162096071,0.29833665510348,0.10338592490697,0.254865943502775,0.316571389720589,-0.247190266983303,-0.279732383463387,-0.273161569932631,-0.310244779543582,0.653654896302201,0.759590437574396,0.334608129066506,-0.393388210353138,0.226892863443813,0.303420634927591
"feature_48",0.531540406429253,-0.187068586905101,-0.225890340464511,-0.284097946897983,-0.300521491636439,0.497870696389786,0.500323714575617,0.420195011074771,-0.197253851160194,0.34892706633466,0.39437089531375,0.567103352769031,0.427477290803449,0.460476476203352,0.402020427742293,0.54867150768931,0.557585745433549,0.645999181710537,0.121437662058587,0.630500769282335,0.532873852599222,-0.342313230475645,-0.366545752087092,-0.494746535381821,-0.408712792381177,0.528466259317763,0.536930714146606,0.492006788231736,-0.280317830205268,0.474201114141157,0.468591702819475,-0.314920733686838,-0.3147609641299,-0.443399044520094,-0.427917401491542,0.349094198083204,0.406690962011295,0.339039887295346,-0.216466968521856,0.257587410504565,0.313709078001024,0.44631151251882,0.434528301178332,0.0194040912636302,0.128751233090158,0.394141835079059,0.46523883185624,1.00000000000002,0.369598105304848,0.973114494835046,0.865972343309521,-0.252931291098962,-0.238150397403455,-0.364799334875617,-0.323468986802263,0.380643369562001,0.439801141449274,0.116496705442611,-0.159110307869646,0.0657569776383504,0.102580589140925,0.0431681830757342,0.0344760857207229,-0.376307683202383,-0.32969542901857,0.156365943235893,0.113565150204075,0.319026533742431,0.126255972637935,0.29017204535823,0.306924255268893,-0.301634153322314,-0.26635957403354,-0.342178309300711,-0.295286338626914,0.534622462214236,0.554207847550596,0.36556973462663,-0.232592094347041,0.281864635806731,0.254157238199436
